customer_id,age,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,tech_support,online_security,paperless_billing,num_support_calls,satisfaction_score,churn
7501,33,31,One year,DSL,Credit card,40.78,1213.05,Yes,No,Yes,2,1.2,No
7502,74,63,Month-to-month,DSL,Credit card,23.35,1446.16,No,Yes,Yes,1,1.0,No
7503,30,23,One year,Fiber optic,Electronic check,87.63,2035.24,No,Yes,Yes,1,3.4,Yes
7504,42,27,One year,Fiber optic,Electronic check,104.97,2836.42,No,No,Yes,3,2.9,Yes
7505,71,22,One year,Fiber optic,Mailed check,46.53,1036.53,No,No,No,0,2.6,No
7506,71,62,Month-to-month,Fiber optic,Credit card,67.84,4096.09,Yes,No,No,1,3.3,No
7507,74,55,One year,Fiber optic,Mailed check,133.79,7317.91,No,No,Yes,0,1.4,Yes
7508,69,65,Two year,No,Credit card,83.24,5389.27,No,Yes,Yes,2,4.0,No
7509,71,37,Month-to-month,DSL,Bank transfer,130.92,4774.57,No,Yes,Yes,1,4.7,No
7510,21,27,Month-to-month,DSL,Mailed check,88.76,2398.11,Yes,Yes,Yes,2,4.0,No
7511,28,25,Month-to-month,DSL,Bank transfer,97.44,2358.55,Yes,No,Yes,3,4.3,No
7512,49,59,Month-to-month,DSL,Mailed check,93.55,5547.59,No,No,Yes,2,3.0,No
7513,66,59,Two year,Fiber optic,Bank transfer,33.39,2032.78,Yes,No,Yes,1,2.4,Yes
7514,24,54,Month-to-month,Fiber optic,Credit card,21.68,1157.28,No,No,No,2,2.9,No
7515,63,24,Month-to-month,DSL,Credit card,111.95,2723.41,Yes,Yes,No,0,1.9,No
7516,28,20,Month-to-month,No,Bank transfer,96.8,1895.3,No,Yes,Yes,0,2.2,Yes
7517,45,24,Two year,Fiber optic,Mailed check,62.05,1533.82,No,Yes,No,0,3.2,No
7518,71,57,One year,Fiber optic,Electronic check,94.37,5395.64,No,No,No,1,1.3,Yes
7519,58,37,Month-to-month,DSL,Bank transfer,88.67,3291.15,No,No,Yes,4,2.2,No
7520,40,45,Month-to-month,DSL,Credit card,114.35,5179.62,No,No,No,0,2.8,No
7521,62,3,Month-to-month,DSL,Bank transfer,93.23,397.26,No,No,Yes,0,3.5,No
7522,40,18,Month-to-month,Fiber optic,Mailed check,103.98,1835.18,No,No,Yes,0,3.1,No
7523,67,61,Month-to-month,Fiber optic,Electronic check,88.85,5451.54,Yes,Yes,Yes,1,2.5,Yes
7524,45,23,Month-to-month,DSL,Credit card,36.42,839.02,No,No,Yes,1,3.7,No
7525,60,54,Month-to-month,DSL,Credit card,130.62,7022.34,Yes,No,Yes,2,3.0,No
7526,64,24,Month-to-month,Fiber optic,Credit card,69.22,1620.18,Yes,No,No,2,5.0,No
7527,74,71,One year,DSL,Bank transfer,42.92,3096.04,No,No,Yes,0,3.1,No
7528,43,64,Month-to-month,DSL,Credit card,145.49,9348.78,No,Yes,Yes,1,4.0,No
7529,42,67,One year,Fiber optic,Credit card,103.15,6955.2,No,Yes,Yes,0,2.9,No
7530,71,11,Month-to-month,Fiber optic,Mailed check,139.3,1619.33,No,Yes,Yes,1,3.3,Yes
7531,46,24,Two year,Fiber optic,Mailed check,48.13,1186.63,No,No,Yes,2,4.1,No
7532,36,20,Month-to-month,No,Bank transfer,102.65,2008.16,No,No,No,1,3.4,No
7533,50,18,Month-to-month,Fiber optic,Bank transfer,73.37,1323.25,No,No,No,0,1.5,No
7534,53,69,One year,DSL,Mailed check,20.77,1561.44,No,No,No,2,5.0,No
7535,31,51,Month-to-month,DSL,Mailed check,79.05,3960.59,Yes,Yes,No,1,2.8,No
7536,31,53,Two year,No,Mailed check,61.51,3266.83,Yes,Yes,No,1,4.2,No
7537,52,34,Month-to-month,Fiber optic,Bank transfer,26.83,994.39,No,Yes,Yes,2,1.5,Yes
7538,47,2,Two year,Fiber optic,Mailed check,116.21,208.44,No,Yes,No,2,4.0,No
7539,45,32,Month-to-month,No,Credit card,89.14,2921.34,Yes,No,Yes,2,3.3,Yes
7540,34,6,Month-to-month,No,Mailed check,19.51,100.74,No,No,No,2,4.2,Yes
7541,20,26,Two year,Fiber optic,Electronic check,47.82,1254.03,Yes,No,Yes,2,2.3,Yes
7542,33,0,One year,Fiber optic,Credit card,145.63,0.0,No,No,No,5,1.3,Yes
7543,63,39,Month-to-month,No,Electronic check,112.18,4415.84,No,No,Yes,3,3.8,No
7544,47,17,Month-to-month,DSL,Bank transfer,139.74,2370.72,No,Yes,Yes,1,2.7,No
7545,69,34,Month-to-month,No,Electronic check,90.3,3121.86,Yes,No,Yes,2,4.1,Yes
7546,46,38,Month-to-month,No,Electronic check,126.87,4813.69,No,No,Yes,1,5.0,Yes
7547,62,10,Month-to-month,Fiber optic,Mailed check,83.74,938.25,No,No,No,3,1.5,Yes
7548,32,44,Two year,Fiber optic,Credit card,80.65,3498.42,No,Yes,Yes,0,1.1,Yes
7549,63,2,One year,DSL,Credit card,41.81,0.0,No,Yes,No,2,3.1,Yes
7550,73,51,Month-to-month,DSL,Credit card,121.42,6092.72,Yes,No,No,1,3.4,No
7551,42,59,Two year,Fiber optic,Electronic check,83.99,5012.36,Yes,No,Yes,2,4.0,No
7552,68,57,Month-to-month,No,Mailed check,39.84,2216.85,No,No,Yes,0,2.4,Yes
7553,55,53,Month-to-month,Fiber optic,Mailed check,74.63,3893.36,Yes,No,Yes,1,4.3,Yes
7554,59,33,One year,Fiber optic,Mailed check,78.67,2572.28,No,No,No,1,2.7,No
7555,64,27,One year,Fiber optic,Mailed check,19.87,440.08,Yes,No,No,0,4.2,No
7556,70,60,Month-to-month,DSL,Mailed check,114.4,6869.68,Yes,No,No,2,3.1,No
7557,71,65,Month-to-month,Fiber optic,Credit card,17.72,1112.75,No,No,No,2,1.3,Yes
7558,69,65,Month-to-month,No,Bank transfer,90.19,5850.88,Yes,Yes,Yes,3,3.9,No
7559,55,36,Month-to-month,DSL,Electronic check,102.14,3629.65,No,Yes,Yes,1,1.6,Yes
7560,40,15,Month-to-month,Fiber optic,Electronic check,20.91,362.2,Yes,Yes,Yes,1,5.0,Yes
7561,42,71,Two year,DSL,Electronic check,58.87,4113.21,No,Yes,Yes,1,4.4,No
7562,59,44,Two year,No,Credit card,118.97,5219.75,Yes,No,Yes,1,2.2,No
7563,24,14,Two year,DSL,Bank transfer,34.4,343.54,Yes,No,Yes,4,1.6,Yes
7564,39,3,Month-to-month,Fiber optic,Mailed check,81.71,237.27,Yes,No,Yes,3,2.3,No
7565,34,22,One year,Fiber optic,Mailed check,30.36,680.89,No,Yes,No,2,5.0,No
7566,35,71,Month-to-month,Fiber optic,Mailed check,144.64,10279.08,Yes,Yes,Yes,0,1.0,Yes
7567,66,15,Two year,DSL,Credit card,46.26,685.96,No,Yes,No,0,2.8,No
7568,58,52,One year,No,Bank transfer,74.41,3834.79,No,No,No,2,3.2,Yes
7569,27,9,Two year,DSL,Bank transfer,72.02,674.63,No,Yes,No,2,5.0,No
7570,27,33,One year,DSL,Mailed check,95.92,3195.75,No,No,No,2,1.8,No
7571,74,17,Two year,DSL,Electronic check,59.29,968.51,Yes,Yes,Yes,0,4.8,No
7572,24,52,Month-to-month,Fiber optic,Electronic check,79.82,4131.44,No,No,No,2,4.5,No
7573,65,15,Two year,Fiber optic,Electronic check,139.49,1997.52,No,Yes,Yes,2,3.9,No
7574,67,61,Month-to-month,DSL,Mailed check,22.79,1388.25,No,No,Yes,3,5.0,No
7575,55,51,One year,Fiber optic,Electronic check,17.0,809.74,No,Yes,No,4,3.0,No
7576,44,56,One year,Fiber optic,Mailed check,149.65,8421.06,Yes,No,No,2,3.6,No
7577,69,71,Month-to-month,Fiber optic,Credit card,78.13,5557.31,No,No,Yes,1,2.8,No
7578,50,63,Month-to-month,Fiber optic,Mailed check,59.86,3781.19,No,Yes,Yes,5,3.6,Yes
7579,18,22,Two year,No,Bank transfer,44.16,987.55,No,Yes,Yes,0,3.8,No
7580,61,39,One year,Fiber optic,Credit card,106.77,4114.25,No,No,Yes,1,2.1,No
7581,70,13,Month-to-month,DSL,Mailed check,99.54,1260.34,No,Yes,No,3,1.9,No
7582,51,17,Month-to-month,No,Credit card,50.39,885.68,No,Yes,No,0,2.2,No
7583,21,35,Month-to-month,Fiber optic,Mailed check,47.82,1634.63,No,No,No,1,5.0,No
7584,34,38,Month-to-month,Fiber optic,Credit card,127.42,4736.4,No,Yes,Yes,1,4.5,Yes
7585,21,40,One year,Fiber optic,Credit card,114.77,4554.45,Yes,No,Yes,2,1.1,No
7586,60,0,Two year,DSL,Bank transfer,118.13,0.0,Yes,Yes,Yes,1,2.7,No
7587,71,70,Month-to-month,Fiber optic,Bank transfer,76.52,5368.73,No,No,Yes,2,4.0,No
7588,43,41,One year,DSL,Bank transfer,56.87,2253.09,No,No,Yes,3,3.7,Yes
7589,21,23,One year,DSL,Credit card,82.21,1867.38,No,No,Yes,2,1.0,No
7590,18,64,Month-to-month,Fiber optic,Credit card,95.16,6103.79,No,No,Yes,2,3.8,No
7591,24,17,Month-to-month,DSL,Credit card,112.55,1905.16,No,No,Yes,1,2.9,No
7592,47,13,One year,Fiber optic,Electronic check,77.02,961.92,Yes,No,No,1,4.3,No
7593,67,18,Month-to-month,Fiber optic,Mailed check,108.84,2058.01,Yes,No,No,2,3.0,Yes
7594,26,6,Month-to-month,Fiber optic,Electronic check,85.31,489.34,No,No,Yes,1,3.7,No
7595,52,63,Month-to-month,Fiber optic,Credit card,36.79,2322.31,No,Yes,Yes,0,4.8,No
7596,25,1,One year,DSL,Credit card,25.28,0.0,No,No,No,1,2.1,Yes
7597,41,6,One year,DSL,Mailed check,90.72,609.68,No,No,Yes,1,3.8,No
7598,36,27,Month-to-month,DSL,Bank transfer,77.57,2092.34,No,No,Yes,2,3.9,Yes
7599,53,29,Two year,DSL,Electronic check,66.39,1895.25,No,Yes,Yes,1,4.2,No
7600,67,35,One year,DSL,Electronic check,91.96,3167.97,Yes,No,Yes,3,2.5,No
7601,69,21,Month-to-month,DSL,Mailed check,109.63,2254.25,Yes,No,No,0,1.4,Yes
7602,60,26,Month-to-month,Fiber optic,Mailed check,46.26,1222.62,No,Yes,Yes,1,5.0,No
7603,44,9,Month-to-month,DSL,Bank transfer,88.6,742.58,No,No,No,3,3.0,Yes
7604,49,21,Month-to-month,Fiber optic,Mailed check,44.61,899.26,No,Yes,Yes,0,4.8,No
7605,31,22,Month-to-month,Fiber optic,Bank transfer,101.43,2200.68,Yes,Yes,No,0,3.8,No
7606,74,51,Month-to-month,Fiber optic,Electronic check,90.03,4605.09,No,Yes,Yes,5,1.0,Yes
7607,35,41,Month-to-month,No,Mailed check,109.52,4497.61,Yes,Yes,Yes,2,3.1,No
7608,45,40,Month-to-month,Fiber optic,Credit card,127.8,5012.59,Yes,No,No,4,2.5,Yes
7609,46,47,Month-to-month,No,Bank transfer,59.07,2706.97,No,No,No,2,4.9,No
7610,33,68,Month-to-month,DSL,Credit card,135.53,9183.7,No,No,Yes,0,3.0,No
7611,52,50,Month-to-month,Fiber optic,Credit card,25.34,1223.88,No,No,No,0,1.7,No
7612,64,0,One year,Fiber optic,Mailed check,100.81,0.0,No,No,Yes,1,5.0,No
7613,48,55,Month-to-month,Fiber optic,Electronic check,56.35,3037.68,Yes,No,No,1,1.6,Yes
7614,21,70,Two year,No,Bank transfer,115.9,8158.83,No,Yes,Yes,3,4.0,No
7615,54,23,Month-to-month,Fiber optic,Bank transfer,16.04,399.47,Yes,No,Yes,1,3.2,No
7616,34,14,Month-to-month,Fiber optic,Mailed check,127.12,1851.42,Yes,Yes,Yes,0,2.3,No
7617,56,43,Two year,Fiber optic,Mailed check,127.44,5411.73,No,No,No,2,3.0,No
7618,65,48,One year,DSL,Mailed check,80.27,3840.56,Yes,No,Yes,2,2.8,No
7619,63,48,Month-to-month,DSL,Credit card,140.47,6777.69,No,Yes,No,1,2.6,Yes
7620,43,67,Month-to-month,Fiber optic,Electronic check,71.24,4730.61,No,No,No,1,3.3,Yes
7621,65,36,Month-to-month,Fiber optic,Mailed check,137.17,4956.04,No,No,No,0,3.0,Yes
7622,56,41,Two year,DSL,Bank transfer,15.08,713.42,No,No,Yes,1,2.3,Yes
7623,58,58,One year,DSL,Credit card,69.97,4051.43,Yes,No,No,4,2.5,No
7624,21,9,Month-to-month,Fiber optic,Bank transfer,22.95,251.01,No,No,No,0,3.2,Yes
7625,47,52,One year,DSL,Bank transfer,40.76,2099.95,Yes,No,No,3,3.1,No
7626,47,41,Month-to-month,Fiber optic,Bank transfer,74.21,3178.25,No,Yes,Yes,2,3.3,No
7627,39,7,Two year,DSL,Bank transfer,107.07,814.08,No,No,No,3,2.5,Yes
7628,28,23,Two year,No,Credit card,56.88,1283.67,No,No,Yes,1,3.7,No
7629,19,50,Month-to-month,Fiber optic,Credit card,46.32,2235.16,No,Yes,No,1,3.9,No
7630,61,70,One year,Fiber optic,Bank transfer,129.83,9075.43,No,Yes,No,2,1.9,No
7631,29,59,One year,DSL,Mailed check,22.37,1332.27,Yes,No,No,1,1.8,No
7632,47,20,Two year,Fiber optic,Mailed check,129.13,2419.12,Yes,No,Yes,2,2.2,No
7633,53,52,Month-to-month,Fiber optic,Credit card,18.56,1059.47,No,No,Yes,1,4.4,No
7634,35,5,One year,No,Credit card,16.3,136.04,Yes,No,Yes,1,2.3,No
7635,43,30,One year,DSL,Credit card,141.39,4303.6,Yes,No,Yes,0,3.9,No
7636,70,11,Month-to-month,Fiber optic,Electronic check,60.97,682.51,No,No,Yes,2,1.4,No
7637,24,12,One year,No,Credit card,37.25,462.29,No,No,Yes,1,3.7,Yes
7638,18,48,One year,DSL,Electronic check,39.99,1902.98,No,No,Yes,1,2.2,No
7639,43,30,One year,No,Bank transfer,102.32,3096.29,No,No,No,2,3.5,No
7640,40,8,Month-to-month,DSL,Mailed check,126.57,1093.13,No,No,Yes,2,2.8,Yes
7641,43,26,One year,DSL,Electronic check,75.73,1961.18,Yes,No,Yes,0,2.6,No
7642,62,52,Month-to-month,DSL,Credit card,45.46,2352.67,Yes,No,Yes,2,2.6,No
7643,23,50,Month-to-month,Fiber optic,Bank transfer,57.21,2843.9,Yes,No,Yes,0,3.3,Yes
7644,23,71,Month-to-month,Fiber optic,Electronic check,41.9,2954.0,Yes,No,No,1,4.2,No
7645,61,26,Month-to-month,Fiber optic,Credit card,40.73,1062.95,Yes,No,Yes,4,2.7,No
7646,25,39,Month-to-month,Fiber optic,Credit card,90.41,3489.31,No,No,Yes,0,4.0,Yes
7647,41,61,Two year,No,Credit card,86.07,5400.86,No,Yes,Yes,1,2.9,No
7648,39,57,Month-to-month,Fiber optic,Mailed check,106.04,6035.39,Yes,Yes,Yes,1,2.3,No
7649,36,14,Month-to-month,DSL,Electronic check,38.64,591.76,Yes,No,Yes,0,3.2,No
7650,54,38,One year,DSL,Credit card,20.45,744.5,No,No,Yes,0,2.8,No
7651,35,69,Month-to-month,DSL,Bank transfer,91.56,6281.97,Yes,No,No,1,5.0,No
7652,48,7,Month-to-month,DSL,Electronic check,133.68,925.68,No,No,No,1,3.0,No
7653,54,34,One year,Fiber optic,Bank transfer,111.13,3739.95,No,No,No,2,3.4,No
7654,47,62,Month-to-month,DSL,Electronic check,44.76,2728.49,Yes,No,Yes,2,3.3,No
7655,74,30,Two year,Fiber optic,Bank transfer,72.21,2154.59,No,Yes,Yes,2,3.5,Yes
7656,59,41,Month-to-month,DSL,Electronic check,44.11,1849.9,Yes,No,Yes,0,3.6,No
7657,50,65,Month-to-month,Fiber optic,Credit card,37.84,2454.51,No,No,Yes,2,2.8,Yes
7658,27,40,One year,Fiber optic,Mailed check,133.39,5271.6,No,No,Yes,0,1.0,No
7659,54,0,Two year,Fiber optic,Mailed check,35.57,0.0,No,Yes,No,1,2.2,No
7660,29,32,Month-to-month,Fiber optic,Credit card,109.06,3522.29,Yes,Yes,No,2,4.1,Yes
7661,71,36,Month-to-month,Fiber optic,Electronic check,62.45,2256.21,Yes,Yes,Yes,1,1.6,No
7662,47,56,One year,DSL,Credit card,49.92,2792.05,No,No,No,1,4.9,No
7663,44,10,Month-to-month,Fiber optic,Mailed check,140.94,1361.61,No,Yes,No,3,4.3,Yes
7664,56,46,Month-to-month,Fiber optic,Credit card,134.29,6144.71,No,No,Yes,2,1.5,No
7665,26,65,Month-to-month,No,Bank transfer,45.55,2979.38,No,No,Yes,0,3.3,No
7666,71,3,Month-to-month,DSL,Mailed check,70.6,233.81,No,No,Yes,1,3.1,No
7667,38,54,Two year,Fiber optic,Credit card,110.22,5960.49,Yes,Yes,Yes,2,4.1,No
7668,29,11,One year,DSL,Credit card,124.72,1326.22,No,No,No,3,4.0,No
7669,72,65,Month-to-month,Fiber optic,Mailed check,74.19,4736.58,Yes,No,No,1,2.8,No
7670,46,36,Month-to-month,DSL,Mailed check,138.39,4900.69,Yes,No,Yes,1,1.4,Yes
7671,50,22,Month-to-month,Fiber optic,Credit card,71.31,1569.76,No,Yes,No,2,4.2,No
7672,60,54,One year,DSL,Credit card,29.44,1431.58,No,No,Yes,2,3.0,No
7673,70,18,One year,Fiber optic,Credit card,147.64,2656.49,Yes,Yes,Yes,3,4.2,No
7674,32,66,Two year,Fiber optic,Mailed check,140.56,9283.95,No,No,Yes,3,4.7,No
7675,19,22,Month-to-month,DSL,Bank transfer,119.36,2554.0,No,No,No,1,4.2,No
7676,69,3,Month-to-month,Fiber optic,Electronic check,135.47,339.46,No,No,No,0,3.6,No
7677,56,17,One year,DSL,Electronic check,102.35,1792.08,No,Yes,Yes,1,2.0,No
7678,70,11,Two year,No,Credit card,69.27,830.07,Yes,Yes,No,1,2.9,No
7679,61,34,Month-to-month,No,Credit card,65.59,2288.74,Yes,No,No,1,3.1,No
7680,71,26,Month-to-month,No,Credit card,56.33,1526.05,No,No,Yes,1,3.6,No
7681,35,42,One year,No,Electronic check,107.47,4621.66,No,No,Yes,3,4.5,Yes
7682,20,66,One year,No,Bank transfer,55.09,3655.97,No,No,Yes,0,4.7,No
7683,24,68,Month-to-month,No,Bank transfer,61.17,4122.16,No,Yes,Yes,0,1.6,No
7684,60,63,Month-to-month,Fiber optic,Electronic check,82.4,5254.8,No,Yes,Yes,0,3.8,No
7685,35,51,Month-to-month,DSL,Bank transfer,75.2,3735.0,Yes,Yes,Yes,1,2.7,Yes
7686,61,16,Two year,Fiber optic,Bank transfer,21.57,311.84,No,No,No,4,4.0,No
7687,55,32,Month-to-month,DSL,Electronic check,73.06,2354.61,No,No,Yes,2,3.3,No
7688,54,71,Month-to-month,DSL,Bank transfer,81.03,5720.23,Yes,No,No,0,1.2,No
7689,50,51,One year,Fiber optic,Bank transfer,90.24,4608.16,Yes,Yes,No,3,3.8,No
7690,61,34,One year,Fiber optic,Mailed check,132.36,4480.01,No,No,Yes,0,1.4,Yes
7691,48,19,Month-to-month,DSL,Bank transfer,61.97,1170.91,No,No,Yes,1,3.5,No
7692,28,44,Month-to-month,Fiber optic,Bank transfer,109.57,4851.59,Yes,Yes,Yes,1,4.1,No
7693,21,67,Month-to-month,DSL,Electronic check,138.79,9310.79,No,No,Yes,0,3.8,Yes
7694,35,49,Month-to-month,DSL,Bank transfer,140.72,6802.72,No,Yes,Yes,1,4.7,No
7695,21,57,One year,DSL,Electronic check,141.76,8113.87,No,No,Yes,2,3.9,No
7696,66,29,Month-to-month,No,Electronic check,128.35,3727.81,Yes,Yes,Yes,3,3.9,No
7697,51,69,Month-to-month,DSL,Electronic check,90.06,6265.52,Yes,Yes,No,2,3.4,Yes
7698,46,1,Month-to-month,No,Credit card,110.42,218.25,Yes,No,Yes,0,4.5,Yes
7699,41,33,One year,Fiber optic,Electronic check,24.29,770.22,No,No,No,0,3.8,Yes
7700,39,51,Two year,DSL,Credit card,40.19,2109.03,No,Yes,Yes,3,3.7,No
7701,19,15,Two year,No,Mailed check,148.66,2251.61,Yes,No,Yes,1,2.7,No
7702,61,42,Month-to-month,Fiber optic,Electronic check,18.4,793.87,Yes,No,Yes,4,2.4,Yes
7703,23,63,One year,No,Mailed check,19.05,1190.51,Yes,No,Yes,2,2.4,No
7704,59,26,Month-to-month,DSL,Mailed check,47.18,1175.74,Yes,Yes,Yes,0,3.2,Yes
7705,42,64,Month-to-month,Fiber optic,Bank transfer,91.14,5752.43,Yes,Yes,Yes,0,2.0,No
7706,72,12,One year,DSL,Bank transfer,41.84,560.31,Yes,No,No,2,3.2,No
7707,74,39,Month-to-month,No,Electronic check,28.83,1052.28,No,No,Yes,4,3.8,No
7708,38,31,Two year,DSL,Electronic check,34.71,1077.89,No,Yes,No,1,2.6,No
7709,72,66,One year,DSL,Mailed check,77.47,5142.47,Yes,Yes,No,5,2.8,No
7710,33,13,One year,DSL,Mailed check,86.46,1147.03,Yes,No,Yes,2,3.0,No
7711,48,57,One year,No,Credit card,48.91,2738.91,No,No,Yes,1,2.7,Yes
7712,31,45,Month-to-month,DSL,Bank transfer,143.77,6575.18,Yes,Yes,Yes,0,2.7,No
7713,56,58,Month-to-month,Fiber optic,Electronic check,124.34,7224.91,Yes,No,No,2,3.4,No
7714,45,64,One year,Fiber optic,Credit card,78.48,5029.36,Yes,Yes,No,1,2.3,No
7715,49,32,Month-to-month,DSL,Mailed check,37.45,1104.32,Yes,Yes,Yes,1,2.9,No
7716,45,45,One year,DSL,Mailed check,135.32,6102.35,No,Yes,Yes,0,3.2,No
7717,68,53,Two year,Fiber optic,Bank transfer,35.85,1853.07,Yes,No,No,3,3.5,No
7718,72,65,One year,DSL,Electronic check,107.29,6852.48,No,No,No,3,1.8,No
7719,66,3,One year,No,Bank transfer,99.42,270.78,No,No,No,2,2.4,Yes
7720,26,53,Two year,Fiber optic,Mailed check,133.99,7081.29,Yes,No,No,2,3.5,No
7721,62,3,One year,Fiber optic,Bank transfer,57.94,117.8,No,No,Yes,1,1.8,No
7722,39,16,Month-to-month,Fiber optic,Bank transfer,48.44,781.15,Yes,Yes,No,2,1.8,No
7723,49,70,One year,Fiber optic,Mailed check,72.29,5102.76,No,Yes,Yes,0,2.0,No
7724,22,54,Two year,Fiber optic,Credit card,134.1,7277.1,No,No,Yes,1,3.2,No
7725,40,47,Month-to-month,Fiber optic,Electronic check,33.38,1593.38,No,Yes,Yes,0,4.0,No
7726,22,48,Month-to-month,Fiber optic,Mailed check,142.88,6861.92,No,No,No,2,2.7,No
7727,59,22,One year,Fiber optic,Electronic check,104.3,2342.64,Yes,No,No,1,2.7,No
7728,70,26,Month-to-month,DSL,Mailed check,25.12,679.65,Yes,No,Yes,1,4.3,No
7729,49,24,Month-to-month,Fiber optic,Credit card,96.65,2306.35,No,No,Yes,5,4.3,No
7730,27,23,One year,Fiber optic,Electronic check,86.6,1995.52,Yes,Yes,Yes,1,3.1,Yes
7731,56,19,One year,Fiber optic,Mailed check,99.96,1864.81,No,No,Yes,2,2.2,No
7732,32,52,Month-to-month,Fiber optic,Credit card,81.76,4179.88,No,No,No,2,2.4,No
7733,24,25,Month-to-month,DSL,Electronic check,122.68,3033.62,Yes,Yes,No,1,3.7,No
7734,46,59,Two year,No,Electronic check,128.17,7636.31,No,Yes,No,2,3.0,No
7735,64,1,One year,Fiber optic,Bank transfer,90.39,157.72,No,No,Yes,0,3.8,Yes
7736,20,2,One year,Fiber optic,Bank transfer,27.6,39.74,Yes,No,Yes,0,3.4,Yes
7737,36,55,Month-to-month,Fiber optic,Mailed check,82.72,4583.89,No,No,Yes,2,2.8,No
7738,27,65,Month-to-month,Fiber optic,Electronic check,27.82,1722.3,Yes,Yes,No,0,3.9,No
7739,45,24,Two year,Fiber optic,Bank transfer,18.05,472.85,Yes,Yes,Yes,1,3.8,No
7740,46,67,One year,DSL,Credit card,73.15,4977.57,No,Yes,Yes,4,2.8,No
7741,32,14,Month-to-month,Fiber optic,Credit card,145.93,2012.73,Yes,No,No,1,3.1,Yes
7742,52,6,One year,No,Credit card,38.02,222.82,Yes,Yes,No,3,2.8,Yes
7743,23,70,One year,DSL,Credit card,123.52,8604.45,No,Yes,Yes,1,4.2,No
7744,29,40,One year,DSL,Electronic check,16.35,650.53,Yes,No,Yes,0,2.1,No
7745,64,59,One year,Fiber optic,Electronic check,27.4,1707.0,No,Yes,No,3,2.9,No
7746,55,43,Month-to-month,DSL,Bank transfer,128.17,5453.25,No,Yes,No,1,3.8,Yes
7747,30,32,Month-to-month,DSL,Bank transfer,66.38,2158.01,Yes,No,Yes,0,4.7,No
7748,46,65,One year,Fiber optic,Bank transfer,145.75,9447.84,Yes,No,No,2,3.3,No
7749,36,22,Two year,Fiber optic,Electronic check,23.34,530.58,No,No,Yes,0,2.5,No
7750,20,63,Month-to-month,Fiber optic,Electronic check,60.22,3726.1,No,No,No,3,4.2,No
7751,25,5,Two year,DSL,Mailed check,93.7,424.67,No,Yes,No,0,2.7,No
7752,25,62,One year,Fiber optic,Credit card,107.61,6677.67,No,Yes,Yes,0,1.4,No
7753,72,42,Month-to-month,No,Credit card,83.36,3486.96,No,No,No,1,4.6,Yes
7754,37,24,Two year,No,Bank transfer,128.8,3023.77,No,No,Yes,1,4.3,No
7755,64,7,Month-to-month,Fiber optic,Electronic check,104.5,801.23,No,No,No,3,2.4,No
7756,21,36,Month-to-month,Fiber optic,Bank transfer,141.55,5162.22,Yes,No,No,2,3.6,No
7757,68,58,One year,Fiber optic,Credit card,120.44,7041.15,Yes,No,No,4,1.5,No
7758,38,27,One year,Fiber optic,Credit card,145.39,3885.31,No,No,Yes,2,1.2,Yes
7759,20,52,Month-to-month,Fiber optic,Mailed check,114.49,5874.88,No,No,No,1,3.9,No
7760,62,70,One year,No,Bank transfer,47.34,3324.56,No,Yes,Yes,2,5.0,No
7761,25,54,Month-to-month,Fiber optic,Bank transfer,84.98,4499.36,Yes,No,Yes,2,2.2,Yes
7762,40,35,Month-to-month,Fiber optic,Electronic check,61.84,2171.65,No,Yes,No,1,2.9,No
7763,33,61,Month-to-month,DSL,Bank transfer,77.65,4752.52,Yes,No,Yes,2,3.0,No
7764,30,14,One year,DSL,Credit card,80.57,1116.7,No,No,Yes,1,1.9,No
7765,20,53,Month-to-month,DSL,Credit card,143.38,7631.56,Yes,No,No,1,2.4,No
7766,65,60,Two year,Fiber optic,Credit card,114.99,6972.72,No,No,Yes,4,4.1,No
7767,26,53,Two year,No,Credit card,118.02,6253.96,Yes,No,Yes,2,2.9,Yes
7768,31,68,Month-to-month,DSL,Electronic check,136.95,9304.18,No,No,No,0,5.0,No
7769,30,28,Month-to-month,No,Credit card,16.18,519.85,No,No,Yes,4,4.4,No
7770,70,26,One year,Fiber optic,Bank transfer,114.81,3038.15,No,No,Yes,1,3.0,No
7771,74,67,One year,No,Electronic check,115.49,7709.76,Yes,Yes,No,0,4.2,No
7772,24,11,One year,DSL,Electronic check,80.86,936.61,No,Yes,No,0,2.2,No
7773,32,22,Month-to-month,DSL,Credit card,56.0,1210.59,No,No,Yes,2,4.5,No
7774,24,49,One year,Fiber optic,Mailed check,21.89,1086.69,Yes,No,Yes,0,1.9,No
7775,55,26,Month-to-month,DSL,Bank transfer,145.77,3795.03,Yes,Yes,Yes,1,3.3,No
7776,51,58,Month-to-month,DSL,Electronic check,81.54,4641.33,No,No,Yes,0,3.4,No
7777,58,8,Two year,DSL,Electronic check,30.78,242.93,No,Yes,No,2,3.4,No
7778,39,32,Month-to-month,DSL,Credit card,105.19,3334.36,No,No,Yes,4,1.7,Yes
7779,41,69,Month-to-month,No,Bank transfer,120.48,8319.35,No,No,Yes,3,3.2,No
7780,66,50,Month-to-month,Fiber optic,Mailed check,139.26,6981.64,No,Yes,No,0,3.6,No
7781,54,39,Month-to-month,DSL,Mailed check,80.7,3140.0,No,No,Yes,1,1.3,No
7782,61,5,Month-to-month,Fiber optic,Credit card,124.24,697.91,No,No,No,1,2.5,Yes
